# Type 1, Type 2, Tera Type, Score
FGT,BUG,---,42.2660617987
FLY,PSY,GHT,42.2158621816
WTR,DRK,---,42.1870091945
WTR,GHT,FIR,42.1497834630
WTR,DRK,FIR,42.1180086379
GRS,DRK,ICE,42.1170292029
GRS,STL,WTR,42.1095918637
ICE,GHT,DRG,42.1050387338
ELC,DRK,ICE,42.0847578199
ICE,DRK,DRG,42.0732639088
ICE,RCK,FIR,42.0404213102
GRS,GHT,ICE,42.0376730375
RCK,GHT,DRG,42.0358039254
ELC,GHT,ICE,42.0054016545
WTR,ICE,FIR,42.0046284349
RCK,DRK,DRG,42.0040291004
WTR,STL,PSY,42.0025917925
FLY,DRG,FIR,41.9765442931
ELC,GHT,FIR,41.9733498994
ELC,BUG,NRM,41.9594115363
ELC,DRK,FIR,41.9415750743
ELC,GHT,PSY,41.9337063769
ELC,GRS,GHT,41.9202186190
ELC,DRK,PSY,41.8958047023
RCK,DRG,FIR,41.8346298270
FLY,DRK,GRS,41.8157467417
FLY,GHT,GRS,41.7363905762
PSY,STL,BUG,41.7105040878
GRS,BUG,ICE,41.6716162791
FIR,WTR,DRG,41.6672676066
ELC,BUG,ICE,41.6393448962
NRM,RCK,ELC,41.6105644874
RCK,---,ELC,41.6105644874
FLY,RCK,BUG,41.5819863768
GHT,DRK,WTR,41.5759398294
PSY,DRG,GHT,41.5657174282
FGT,STL,ICE,41.5652938670
FGT,DRG,ICE,41.5647067863
WTR,FGT,ICE,41.5589499291
DRG,STL,ELC,41.5393801735
FLY,RCK,DRK,41.5203264126
BUG,STL,DRK,41.5143002693
FGT,PSN,ICE,41.5038994953
FLY,RCK,STL,41.5035598954
PSN,GHT,WTR,41.4965836640
NRM,GHT,WTR,41.4965836640
GHT,---,WTR,41.4965836640
BUG,RCK,---,41.4942791290
NRM,FGT,ICE,41.4837372736
FGT,---,ICE,41.4837372736
ICE,DRG,WTR,41.4707791888
PSN,DRK,WTR,41.4648088390
NRM,DRK,WTR,41.4648088390
DRK,---,WTR,41.4648088390
PSN,RCK,DRK,41.4541697036
WTR,GHT,DRG,41.4480285853
WTR,GRS,GHT,41.4450695743
FLY,STL,BUG,41.4356455934
WTR,DRK,DRG,41.4162537603
PSN,RCK,STL,41.4068140215
FIR,PSY,DRG,41.4023098304
FGT,BUG,GHT,41.3999762838
WTR,BUG,FIR,41.3851792641
FIR,PSY,DRK,41.3659352067
FGT,PSN,GHT,41.3608301476
NRM,ICE,WTR,41.3503626637
ICE,PSN,WTR,41.3503626637
GHT,DRK,ELC,41.3427849471
GRS,PSY,STL,41.3384971854
WTR,GRD,ICE,41.3364819263
GRD,DRG,ICE,41.3313875319
ICE,DRG,GHT,41.3105354188
GRS,PSY,PSN,41.3105033902
ICE,PSY,NRM,41.3091374187
ICE,BUG,GHT,41.3038769750
ICE,FLY,NRM,41.2782337396
PSN,GRD,ICE,41.2656508633
GRD,PSY,ICE,41.2655227605
NRM,GHT,ELC,41.2634287817
GHT,---,ELC,41.2634287817
PSY,DRK,DRG,41.2586023649
ICE,PSN,GHT,41.2501544978
PSY,GHT,DRG,41.2381223187
NRM,GRD,ICE,41.2370286292
GRD,---,ICE,41.2370286292
NRM,DRK,ELC,41.2316539567
DRK,---,ELC,41.2316539567
RCK,STL,DRK,41.2302577378
FIR,ELC,PSN,41.2240631589
ICE,DRK,GHT,41.2110933383
FIR,STL,---,41.2090053969
ELC,BUG,---,41.2086798698
FIR,FGT,---,41.1996614114
ELC,BUG,FIR,41.1969554837
NRM,ICE,GHT,41.1901188937
ICE,---,GHT,41.1901188937
BUG,DRK,ICE,41.1890777493
WTR,RCK,STL,41.1382108204
BUG,GHT,ICE,41.1306960285
ICE,BUG,DRG,41.0879686728
FLY,BUG,GRS,41.0472841696
FGT,PSN,---,40.9435954242
FIR,GRS,---,40.9423602739
PSY,BUG,GRS,40.9399838008
ELC,RCK,PSN,40.9311763656
GRS,FLY,PSN,40.9252209707
ELC,RCK,NRM,40.9139699181
WTR,FLY,PSY,40.8981125751
GRS,STL,BUG,40.8961319080
FIR,RCK,NRM,40.8905951957
NRM,GRS,PSY,40.8739432148
GRS,---,PSY,40.8739432148
FGT,STL,NRM,40.8546912423
WTR,GHT,---,40.8194779475
FLY,PSY,STL,40.8146028388
WTR,PSN,PSY,40.7872587990
FGT,GHT,---,40.7606476809
ICE,---,WTR,40.7420060590
FIR,FGT,GRS,40.6359347437
WTR,FLY,FIR,40.6349472692
ELC,GRD,---,40.6246073092
RCK,GHT,PSN,40.6120146180
RCK,DRK,PSN,40.5975957014
WTR,DRG,GHT,40.5632729278
GRS,ICE,ELC,40.5574042487
FGT,---,NRM,40.5154009751
FIR,ELC,DRG,40.5079943517
ELC,STL,FLY,40.5076629624
NRM,ELC,FLY,40.4992769908
ELC,PSN,FLY,40.4992769908
ELC,---,FLY,40.4992769908
FGT,PSN,GRS,40.4728491860
FGT,DRK,RCK,40.4651603028
ELC,FLY,FIR,40.4560964206
ELC,FLY,DRK,40.4197803890
PSY,BUG,DRK,40.4008647089
FGT,STL,PSN,40.3924657052
FLY,RCK,PSY,40.3906000070
PSN,BUG,WTR,40.3883503913
NRM,BUG,WTR,40.3883503913
BUG,---,WTR,40.3883503913
FGT,GHT,RCK,40.3858041374
ELC,PSN,DRK,40.3536236799
ICE,STL,BUG,40.3403929424
ELC,GHT,DRG,40.3164206157
PSY,STL,GHT,40.2922182769
ELC,DRK,DRG,40.2846457907
PSN,RCK,PSY,40.2797462309
FIR,BUG,PSY,40.2509142734
ELC,DRK,NRM,40.2484418734
NRM,FGT,PSN,40.2469161860
FIR,GHT,PSY,40.2394908314
BUG,RCK,GHT,40.2394010489
NRM,STL,FGT,40.2340680793
STL,---,FGT,40.2340680793
PSY,DRG,STL,40.2336263795
GRS,ICE,DRG,40.2209684030
FIR,DRK,PSY,40.2015891568
ELC,GHT,NRM,40.1690857080
PSN,RCK,GHT,40.1482161913
NRM,---,FGT,40.1304339901
RCK,STL,PSY,40.1057884631
RCK,STL,GHT,40.0294165924
DRG,STL,WTR,40.0172961067
FLY,PSY,FIR,40.0089203602
ICE,GHT,GRS,40.0055536277
ICE,DRK,GRS,39.9737788026
FGT,BUG,PSN,39.9635467054
FGT,---,---,39.9411464070
FIR,ICE,PSN,39.9411053349
WTR,BUG,---,39.8925871063
FGT,---,PSN,39.8805138341
FIR,BUG,---,39.8663518749
GRS,STL,GHT,39.8662183871
WTR,STL,FLY,39.8572203800
WTR,PSN,FLY,39.8488344084
NRM,WTR,FLY,39.8488344084
WTR,---,FLY,39.8488344084
GRS,PSY,FIR,39.8446193033
PSN,PSY,FIR,39.8028531756
PSY,STL,FIR,39.7830101244
NRM,PSY,FIR,39.7612347627
PSY,---,FIR,39.7612347627
BUG,RCK,PSN,39.7462547392
GRS,RCK,ICE,39.7308024254
ICE,RCK,PSN,39.7083426879
WTR,GHT,DRK,39.6837993667
NRM,WTR,DRK,39.6837993667
WTR,---,DRK,39.6837993667
PSN,GRD,---,39.6523919886
PSN,STL,GRD,39.6491376781
NRM,STL,GRD,39.6491376781
STL,---,GRD,39.6491376781
FIR,GRS,ICE,39.6321960700
FIR,ELC,ICE,39.6176498998
PSY,DRK,GRS,39.6106319359
ELC,RCK,ICE,39.5925361893
PSY,GHT,GRS,39.5901518897
NRM,PSN,GRD,39.5900168247
PSN,---,GRD,39.5900168247
GRD,---,---,39.5900168247
NRM,---,GRD,39.5900168247
FIR,DRG,FLY,39.5862775404
GRS,FGT,FIR,39.5530976860
RCK,DRG,PSN,39.5227494383
FGT,PSN,FIR,39.5113315584
NRM,FGT,FIR,39.4697131455
FGT,STL,FIR,39.4697131455
FGT,---,FIR,39.4697131455
BUG,GHT,GRS,39.4637926176
FGT,DRG,---,39.4451539846
PSY,DRK,ICE,39.4376800148
FGT,PSN,DRG,39.4272322498
FIR,GRD,GRS,39.4212009681
BUG,DRK,GRS,39.4110433480
DRK,STL,FLY,39.3920616593
FGT,STL,BUG,39.3903723897
PSN,DRK,FLY,39.3836756876
NRM,DRK,FLY,39.3836756876
GHT,DRK,FLY,39.3836756876
DRK,---,FLY,39.3836756876
FGT,PSN,BUG,39.3635765915
PSY,GHT,ICE,39.3583238494
NRM,FGT,BUG,39.3454269389
FGT,---,BUG,39.3454269389
ELC,FLY,PSY,39.3452496363
GHT,STL,FLY,39.3127054938
GRS,PSN,STL,39.3089872374
FLY,DRK,ICE,39.3076152620
PSN,GHT,FLY,39.3043195222
NRM,GHT,FLY,39.3043195222
GHT,---,FLY,39.3043195222
PSN,GRD,GRS,39.2769464920
RCK,DRG,NRM,39.2763135008
GRS,FLY,NRM,39.2643214655
NRM,STL,---,39.2536683897
ELC,PSN,PSY,39.2343958602
FLY,GHT,ICE,39.2282590965
ICE,RCK,DRG,39.2251032900
ICE,BUG,GRS,39.1860933657
PSY,DRG,FLY,39.1691415646
PSN,GRD,WTR,39.1048266974
NRM,GRD,WTR,39.1048266974
GRD,---,WTR,39.1048266974
FIR,DRK,---,39.1041482805
WTR,STL,ELC,39.0723517111
ICE,GRD,RCK,39.0714872896
WTR,GRS,STL,39.0694549430
BUG,DRG,GRS,39.0656609150
PSY,BUG,ICE,39.0008274490
FIR,ICE,DRG,38.9841868844
FIR,FLY,PSN,38.9672652003
NRM,RCK,STL,38.9213914595
RCK,---,STL,38.9213914595
GRS,DRK,---,38.9181772521
GRD,DRG,RCK,38.9100496342
ELC,DRK,---,38.8736680020
ELC,DRG,GHT,38.8461310241
FLY,BUG,ICE,38.8256892288
FIR,GHT,DRG,38.7758769044
FIR,DRK,DRG,38.7441020793
DRK,STL,ICE,38.7206986565
WTR,RCK,DRG,38.7199479981
GHT,STL,ICE,38.6413424911
RCK,GHT,DRK,38.5726673024
NRM,RCK,DRK,38.5726673024
RCK,---,DRK,38.5726673024
PSY,DRK,PSN,38.5673469862
WTR,FLY,STL,38.5617198581
BUG,DRG,PSY,38.5345562993
PSY,GHT,PSN,38.5089652654
BUG,STL,FLY,38.5052017444
FIR,STL,DRK,38.4968301308
PSN,BUG,FLY,38.4968157728
NRM,BUG,FLY,38.4968157728
BUG,---,FLY,38.4968157728
GRS,BUG,GHT,38.4841329269
FGT,STL,GHT,38.4622118960
FGT,RCK,GRS,38.4585982400
GRS,PSN,GHT,38.4202092191
WTR,FGT,GRS,38.4144754110
RCK,GHT,BUG,38.4034233675
ELC,FGT,GRS,38.3979949005
FGT,DRK,GHT,38.3771515961
NRM,FGT,GHT,38.3561771515
FGT,---,GHT,38.3561771515
NRM,FGT,GRS,38.3536370492
FGT,STL,GRS,38.3536370492
FGT,---,GRS,38.3536370492
GRS,DRG,NRM,38.3383793446
BUG,STL,ICE,38.2705195810
FIR,ELC,---,38.2116719765
PSN,DRG,STL,38.2061649860
GRD,PSY,---,38.2050198023
FIR,GHT,GRS,38.1902169535
FIR,DRK,GRS,38.1584421285
NRM,WTR,PSY,38.1479443638
WTR,---,PSY,38.1479443638
FLY,DRK,PSN,38.1348110552
WTR,RCK,BUG,38.1247608795
ICE,FLY,GRS,38.1074790441
ICE,GRD,---,38.0841367498
FLY,GHT,PSN,38.0764293344
WTR,DRG,STL,38.0033101046
ICE,PSY,GRS,38.0018311090
FLY,DRG,GRS,37.9865889243
RCK,DRK,BUG,37.9667253471
ELC,RCK,BUG,37.9122853776
WTR,PSN,ELC,37.8972531444
PSN,PSY,BUG,37.8461071781
NRM,PSY,BUG,37.8461071781
PSY,---,BUG,37.8461071781
FIR,GRS,PSN,37.8034389133
FIR,BUG,DRG,37.8010196029
GHT,DRG,GRS,37.7772520276
DRG,DRK,GRS,37.7454772026
WTR,PSY,---,37.6978001819
NRM,RCK,PSY,37.6960768940
RCK,---,PSY,37.6960768940
WTR,PSY,PSN,37.6937178522
PSY,BUG,PSN,37.6797175908
FIR,RCK,PSN,37.6383121281
ICE,DRG,ELC,37.5891441726
WTR,GHT,BUG,37.5818596456
PSN,FLY,BUG,37.5738360561
NRM,FLY,BUG,37.5738360561
FLY,---,BUG,37.5738360561
ELC,STL,GHT,37.5612755760
RCK,STL,FLY,37.5405822049
PSN,RCK,FLY,37.5321962333
NRM,RCK,FLY,37.5321962333
RCK,---,FLY,37.5321962333
WTR,DRK,BUG,37.5291103760
ICE,PSN,ELC,37.5287632517
ELC,ICE,DRG,37.5171264866
NRM,ICE,ELC,37.4687276476
ICE,---,ELC,37.4687276476
FIR,BUG,GRS,37.4661080698
ELC,GHT,BUG,37.4618732260
PSY,DRG,PSN,37.4266644716
NRM,ELC,DRK,37.4164761806
ELC,GHT,DRK,37.4164761806
ELC,---,DRK,37.4164761806
ELC,DRK,BUG,37.3812637513
PSN,DRG,ELC,37.3781841171
PSY,STL,---,37.3689000383
RCK,STL,---,37.3480481275
ELC,RCK,DRG,37.3408288039
FIR,STL,PSY,37.3303650024
WTR,FLY,PSN,37.3119478148
RCK,DRG,BUG,37.2592211080
BUG,STL,PSY,37.2576992668
DRG,STL,DRK,37.2531728107
FLY,BUG,PSN,37.2525450820
GRD,RCK,GRS,37.2362446513
WTR,GRS,BUG,37.1934466108
RCK,DRK,GHT,37.1908474419
FIR,PSY,FLY,37.1903548675
NRM,RCK,GHT,37.1897969332
WTR,ELC,BUG,37.1798269926
RCK,---,GHT,37.1698729973
ELC,GRS,BUG,37.1683988876
GRD,STL,GRS,37.1644470037
GRS,DRG,ELC,37.1526348518
GRS,GHT,FIR,37.1475814179
NRM,GRS,WTR,37.1442167972
GRS,PSN,WTR,37.1442167972
GRS,---,WTR,37.1442167972
GHT,DRK,FIR,37.1435530428
NRM,GRD,GRS,37.1312834605
GRS,DRK,FIR,37.1158065929
PSN,GHT,FIR,37.1058152903
GHT,STL,FIR,37.0859722390
PSN,DRK,FIR,37.0740404652
NRM,GHT,FIR,37.0641968774
GHT,---,FIR,37.0641968774
DRK,STL,FIR,37.0541974140
GRS,PSN,BUG,37.0448761066
NRM,DRK,FIR,37.0324220524
DRK,---,FIR,37.0324220524
NRM,GRS,BUG,37.0267264540
GRS,---,BUG,37.0267264540
ELC,GHT,---,37.0189825850
FLY,DRG,PSN,37.0148642462
PSY,RCK,ICE,37.0103549992
WTR,GRD,GRS,36.9882819732
ELC,GRD,GRS,36.9856825912
ICE,FGT,RCK,36.9842650768
WTR,DRG,FIR,36.9567625844
FIR,STL,GHT,36.9495766482
GRD,---,GRS,36.9413247399
ELC,ICE,FIR,36.9393161722
PSY,RCK,NRM,36.9358687295
FIR,PSY,ICE,36.9289313148
ICE,DRG,FIR,36.9112027430
ICE,PSN,FIR,36.9031691007
NRM,ICE,FIR,36.8717557307
DRG,STL,PSY,36.8480240869
FGT,DRG,RCK,36.8228274214
GRS,ICE,PSN,36.8022302492
NRM,GRS,STL,36.7986702391
GRS,---,STL,36.7986702391
WTR,STL,---,36.7920804598
ELC,GRS,DRG,36.7861745715
FIR,RCK,DRG,36.7721553067
ELC,DRG,FIR,36.7685388040
GHT,DRG,BUG,36.7574271645
WTR,GRS,DRG,36.7407918786
DRG,DRK,BUG,36.7046778948
NRM,ELC,PSY,36.5950814250
ELC,---,PSY,36.5950814250
WTR,ICE,BUG,36.5870872598
ELC,PSY,---,36.5832783391
WTR,ICE,DRG,36.5541703319
ICE,DRG,BUG,36.5272246209
ELC,GRS,NRM,36.5179540442
WTR,STL,GHT,36.5005980921
NRM,GRD,---,36.4896398274
WTR,DRG,BUG,36.4658651470
WTR,GRS,NRM,36.4429927951
ICE,STL,---,36.4333131756
NRM,ICE,BUG,36.4328657182
ICE,PSN,BUG,36.4328657182
ICE,---,BUG,36.4328657182
PSN,PSY,STL,36.4313054026
GRS,ICE,FIR,36.4084022930
FIR,FLY,GRS,36.3538965493
ICE,STL,FIR,36.3467931141
ELC,DRG,BUG,36.3434293939
FIR,GHT,---,36.3407734808
ICE,---,FIR,36.3250177524
ELC,PSN,---,36.3230615879
PSN,FLY,STL,36.3125477153
NRM,FLY,STL,36.2969033098
FLY,---,STL,36.2969033098
GRS,PSY,ICE,36.2945121777
FIR,DRG,NRM,36.2895499120
PSN,BUG,FIR,36.2837199298
PSY,STL,PSN,36.2822180594
ICE,FGT,---,36.2780543812
NRM,BUG,FIR,36.2523065599
FIR,PSY,GRS,36.2471662916
PSY,BUG,GHT,36.2379566591
ELC,PSY,ICE,36.2370767665
FLY,BUG,GHT,36.2139609509
WTR,PSY,STL,36.1994739141
FGT,STL,DRG,36.1903835507
GRS,FLY,ICE,36.1790137881
PSN,PSY,GHT,36.1558832988
PSN,STL,ELC,36.1553902221
FLY,DRK,GHT,36.1093775713
ELC,FLY,ICE,36.1055019608
PSN,FLY,GHT,36.1040475321
NRM,FGT,DRG,36.0977886654
FGT,---,DRG,36.0977886654
PSY,DRG,DRK,36.0907020764
NRM,FLY,GHT,36.0884031266
FLY,---,GHT,36.0884031266
BUG,DRK,NRM,36.0631663224
BUG,GHT,NRM,36.0047846016
GHT,DRG,PSY,35.9866812577
GRS,PSY,NRM,35.9697258215
DRG,DRK,PSY,35.9487795831
FIR,RCK,BUG,35.9410800673
FIR,FLY,DRK,35.9350021808
FGT,PSY,RCK,35.9155657101
FLY,STL,PSN,35.9063495650
FIR,PSN,DRK,35.8958478662
NRM,FIR,DRK,35.8340672315
FIR,GHT,DRK,35.8340672315
FIR,---,DRK,35.8340672315
GRS,BUG,FIR,35.7889531221
FIR,STL,BUG,35.7793172118
PSY,DRG,GRS,35.7582795977
NRM,FIR,BUG,35.7575418502
FIR,PSN,BUG,35.7575418502
FIR,---,BUG,35.7575418502
FIR,FLY,DRG,35.7306520001
BUG,STL,FIR,35.7273439433
WTR,FLY,NRM,35.7199970874
NRM,DRG,STL,35.7060530306
DRG,---,STL,35.7060530306
BUG,---,FIR,35.7055685816
GRS,FLY,FIR,35.6391858651
FGT,BUG,RCK,35.6303213771
FLY,RCK,---,35.6251259892
BUG,GHT,DRG,35.5804292719
FLY,STL,FIR,35.5775766862
GRS,STL,ICE,35.5672050747
PSN,FLY,FIR,35.5558013245
NRM,FLY,FIR,35.5558013245
FLY,---,FIR,35.5558013245
WTR,RCK,FIR,35.5537839924
ELC,STL,ICE,35.5526589045
BUG,DRK,DRG,35.5276800022
ELC,RCK,FIR,35.5152116638
GRS,RCK,FIR,35.5098845251
WTR,ELC,---,35.4916931797
PSN,RCK,FIR,35.4367050275
RCK,STL,FIR,35.4348859562
NRM,RCK,FIR,35.4264999846
RCK,---,FIR,35.4264999846
GRS,DRK,GHT,35.4246688351
NRM,GRS,GHT,35.4036943905
WTR,DRK,ICE,35.4006180494
WTR,ELC,FIR,35.3961706218
FLY,PSY,DRG,35.3952319522
GRS,---,GHT,35.3843004532
DRG,DRK,ICE,35.3816425264
WTR,GHT,ICE,35.3212618840
PSN,DRK,ICE,35.3159058579
GHT,DRG,ICE,35.3022863610
NRM,DRK,ICE,35.2872836237
GHT,DRK,ICE,35.2872836237
DRK,---,ICE,35.2872836237
ICE,DRG,NRM,35.2807481378
ELC,DRK,PSN,35.2667477080
ELC,GHT,PSN,35.2606208585
PSN,GHT,ICE,35.2365496924
ICE,PSN,NRM,35.2203672169
NRM,GHT,ICE,35.2079274583
GHT,---,ICE,35.2079274583
PSY,STL,DRK,35.1972067418
WTR,BUG,GHT,35.1879210593
FIR,PSY,---,35.1694778687
ICE,---,NRM,35.1603316128
WTR,PSN,GHT,35.1239973515
PSN,DRG,WTR,35.0781795853
NRM,DRG,WTR,35.0781795853
DRG,---,WTR,35.0781795853
FIR,FLY,PSY,35.0752920379
FLY,PSY,PSN,35.0028077898
FIR,PSN,PSY,34.9772616040
FLY,BUG,DRK,34.9543015370
WTR,BUG,ICE,34.9533034809
BUG,DRG,ICE,34.9343279579
NRM,FIR,PSY,34.9154809694
FIR,---,PSY,34.9154809694
FIR,DRK,PSN,34.9111576753
FIR,GHT,PSN,34.9050308257
PSN,BUG,DRK,34.8918454498
NRM,FGT,---,34.8748712181
FLY,GHT,---,34.8677780147
WTR,DRG,NRM,34.8514428572
NRM,BUG,DRK,34.8446603640
BUG,GHT,DRK,34.8446603640
BUG,---,DRK,34.8446603640
PSN,BUG,ICE,34.8399690552
NRM,BUG,ICE,34.8399690552
BUG,---,ICE,34.8399690552
GHT,STL,PSY,34.7328567663
FIR,GRD,RCK,34.7255408021
GRS,GRD,RCK,34.7163275115
DRK,STL,PSY,34.6949550917
WTR,GRD,RCK,34.6942744979
GRD,FLY,RCK,34.6812200060
ELC,GRD,RCK,34.6773008224
WTR,GRS,ELC,34.6740927810
GRD,PSY,RCK,34.6534887373
GRD,STL,RCK,34.6413289426
PSN,GRD,RCK,34.6329429710
NRM,GRD,RCK,34.6329429710
GRD,---,RCK,34.6329429710
GRS,FLY,---,34.6324833887
WTR,RCK,PSN,34.5948403271
NRM,WTR,ELC,34.5728222351
WTR,---,ELC,34.5728222351
FIR,ICE,GRS,34.5414782246
RCK,STL,PSN,34.5184580846
WTR,ELC,PSN,34.4720324653
GRS,STL,NRM,34.4709188468
FIR,DRG,GRS,34.4362325103
ELC,BUG,PSN,34.3928556130
ELC,ICE,PSN,34.3676130192
DRG,STL,FLY,34.3061162973
ICE,DRK,---,34.2995586155
PSN,DRG,FLY,34.2977303257
NRM,DRG,FLY,34.2977303257
DRG,---,FLY,34.2977303257
FIR,BUG,GHT,34.2488221960
ELC,DRG,PSN,34.2170338846
FIR,WTR,PSN,34.2026047307
WTR,PSN,STL,34.1887355303
FLY,RCK,NRM,34.1729829810
FIR,PSN,GHT,34.1703221472
GRS,GHT,---,34.1643164206
FIR,DRK,GHT,34.1295159572
PSN,GHT,GRS,34.1238036758
NRM,FIR,GHT,34.1085415126
FIR,---,GHT,34.1085415126
PSN,DRK,GRS,34.0920288507
PSY,GHT,---,34.0758062179
FIR,BUG,PSN,34.0730273006
NRM,DRG,ELC,34.0639582507
DRG,---,ELC,34.0639582507
PSN,RCK,NRM,34.0493456303
ICE,DRK,PSN,33.9390909753
ICE,GHT,PSN,33.9329641258
NRM,PSY,STL,33.9209884043
PSY,---,STL,33.9209884043
FIR,DRG,PSN,33.9028846873
FIR,PSY,NRM,33.8886116540
FLY,DRG,---,33.8477282953
RCK,STL,NRM,33.8371571046
BUG,DRG,NRM,33.7632498098
GHT,STL,BUG,33.7405068534
DRK,STL,BUG,33.6877575838
FLY,DRG,DRK,33.5398504944
GRD,RCK,---,33.5221239515
PSN,DRG,DRK,33.4736937854
GRS,PSN,DRG,33.4731484819
ELC,BUG,GHT,33.4707791556
ICE,BUG,---,33.4560230910
FLY,PSY,ICE,33.4477845802
WTR,STL,BUG,33.4108403569
ELC,PSN,GHT,33.4068554479
WTR,BUG,GRS,33.4050339238
BUG,RCK,GRS,33.3922637834
FLY,DRG,PSY,33.3660146567
ELC,BUG,GRS,33.3625705537
NRM,GHT,---,33.3436303164
ELC,STL,BUG,33.3265263739
BUG,STL,GRS,33.3085577193
PSN,BUG,GRS,33.3054522452
NRM,BUG,GRS,33.2873025926
BUG,---,GRS,33.2873025926
PSN,DRG,PSY,33.2551608806
WTR,ICE,PSN,33.1798771941
BUG,DRK,RCK,33.1794220773
ELC,FLY,NRM,33.1747178773
FGT,RCK,---,33.1747085496
PSY,DRK,GHT,33.1718203193
NRM,PSY,GHT,33.1508458747
PSY,---,GHT,33.1508458747
BUG,GHT,RCK,33.1210403565
GRS,PSN,NRM,33.1022708388
ICE,BUG,PSN,33.0613712098
ELC,STL,PSN,33.0612311756
FLY,DRK,NRM,33.0024313363
FIR,RCK,ICE,32.9983218894
WTR,RCK,ICE,32.9809367138
GRS,STL,ELC,32.9671622413
RCK,DRG,ICE,32.9485718008
FLY,RCK,ICE,32.9360415448
FLY,GHT,NRM,32.9230751709
RCK,STL,ICE,32.9141100300
ICE,DRK,RCK,32.9033168250
PSN,RCK,ICE,32.8877645099
FIR,FLY,ICE,32.8867355843
FIR,DRG,ICE,32.8805375064
BUG,STL,NRM,32.8742555101
PSY,STL,ICE,32.8718886846
NRM,RCK,ICE,32.8676022881
RCK,---,ICE,32.8676022881
FIR,WTR,ICE,32.8613912591
NRM,STL,ELC,32.8394193252
ICE,GHT,RCK,32.8239606596
WTR,GRS,---,32.8160709737
FIR,STL,ICE,32.8079539653
FIR,PSN,ICE,32.8063408254
NRM,FIR,ICE,32.7861786036
FIR,---,ICE,32.7861786036
FLY,STL,ICE,32.7453429101
DRG,DRK,RCK,32.7418791696
ICE,BUG,RCK,32.6973832923
GHT,DRG,RCK,32.6625230042
FLY,STL,DRK,32.6580052081
WTR,FGT,RCK,32.6549500772
GRS,FGT,RCK,32.6511206647
FIR,FGT,RCK,32.6160202137
DRG,STL,BUG,32.5991751384
PSN,STL,DRK,32.5918484990
FGT,FLY,RCK,32.5861544533
ELC,FGT,RCK,32.5822352696
FGT,STL,RCK,32.5797374218
NRM,FGT,RCK,32.5378774183
FGT,PSN,RCK,32.5378774183
FGT,---,RCK,32.5378774183
BUG,DRG,RCK,32.5359456369
WTR,PSY,NRM,32.4282263550
FIR,RCK,---,32.4253338747
STL,---,ELC,32.4185277811
BUG,DRK,---,32.3564974567
FLY,STL,DRG,32.3556610648
WTR,FLY,GRS,32.3262650262
FIR,STL,FLY,32.3150760028
FLY,RCK,GRS,32.3134948858
ELC,GRS,ICE,32.3091705166
NRM,FIR,FLY,32.3066900311
FIR,PSN,FLY,32.3066900311
FIR,---,FLY,32.3066900311
ELC,DRG,NRM,32.3030872062
FLY,PSY,GRS,32.3007631994
ELC,FLY,GRS,32.2838016561
FLY,STL,GRS,32.2545663933
GRS,DRG,ICE,32.2280126866
PSN,FLY,GRS,32.2241781005
WTR,ELC,ICE,32.2147168266
NRM,FLY,GRS,32.2085336950
FLY,---,GRS,32.2085336950
ELC,DRG,ICE,32.1957413036
WTR,GRS,ICE,32.1944921457
GRS,PSN,ICE,32.1622760180
NRM,GRS,ICE,32.1336537839
GRS,---,ICE,32.1336537839
ELC,PSN,ICE,32.1300046351
FLY,STL,PSY,32.1284920079
WTR,DRK,GHT,32.1217847195
ICE,GHT,---,32.1118269642
WTR,GHT,GRS,32.1074568839
NRM,ELC,ICE,32.1013824009
ELC,---,ICE,32.1013824009
NRM,WTR,GHT,32.1008102748
WTR,---,GHT,32.1008102748
DRG,DRK,NRM,32.0988458459
PSN,PSY,GRS,32.0975327043
RCK,GHT,GRS,32.0946867436
WTR,DRK,GRS,32.0756820589
GHT,DRK,GRS,32.0690817182
ELC,GHT,GRS,32.0649935138
RCK,DRK,GRS,32.0629119185
GHT,STL,GRS,32.0357582510
ELC,DRK,GRS,32.0332186888
GHT,DRG,NRM,32.0194896805
PSN,STL,PSY,32.0176382318
DRK,STL,GRS,32.0039834260
NRM,GHT,GRS,31.9897255527
GHT,---,GRS,31.9897255527
NRM,DRK,GRS,31.9579507277
DRK,---,GRS,31.9579507277
PSY,STL,FLY,31.9101936244
GRS,DRG,FIR,31.9072744207
PSN,PSY,FLY,31.9018076528
NRM,PSY,FLY,31.9018076528
PSY,---,FLY,31.9018076528
NRM,PSN,STL,31.8914784563
PSN,---,STL,31.8914784563
PSN,DRG,FIR,31.8553032501
DRG,STL,FIR,31.8322758518
NRM,RCK,PSN,31.8257003219
NRM,DRG,FIR,31.8238898802
DRG,---,FIR,31.8238898802
PSY,DRK,RCK,31.8184187938
RCK,---,PSN,31.8051545557
GRS,GHT,PSN,31.7633581893
GRS,PSN,ELC,31.7508463677
GRS,DRK,PSN,31.7489392726
PSY,GHT,RCK,31.7390626284
ICE,STL,PSN,31.7286231450
NRM,WTR,STL,31.6784185320
WTR,---,STL,31.6784185320
PSY,BUG,RCK,31.6219103734
PSN,STL,WTR,31.5642217438
NRM,STL,WTR,31.5642217438
RCK,DRK,---,31.5475693520
FLY,PSY,DRK,31.4758104864
PSY,BUG,NRM,31.4398357385
PSN,PSY,DRK,31.4238328295
